# CRM chr1	248956422
# CRM chr2	242193529
# CRM chr3	198295559
# CRM chr4	190214555
# CRM chr5	181538259
# CRM chr6	170805979
# CRM chr7	159345973
# CRM chr8	145138636
# CRM chr9	138394717
# CRM chr10	133797422
# CRM chr11	135086622
# CRM chr12	133275309
# CRM chr13	114364328
# CRM chr14	107043718
# CRM chr15	101991189
# CRM chr16	90338345
# CRM chr17	83257441
# CRM chr18	80373285
# CRM chr19	58617616
# CRM chr20	64444167
# CRM chr21	46709983
# CRM chr22	50818468
# CRM chrX	156040895
# CRM chrY	57227415
# CRM chrM	16569
# CRM mmtv_luciferase	3183
HWI-D00733:32:C6T3KANXX:4:1101:2987:2092	chr1	165817388	0	75	165817385	165817415	chr1	165926136	1	75	165926136	165926330
HWI-D00733:32:C6T3KANXX:4:1101:1743:2093	chr1	167762900	0	75	167762752	167763205	chr5	170760458	1	75	170760116	170760733
HWI-D00733:32:C6T3KANXX:4:1101:4632:2162	chr1	168644088	0	75	168643878	168644894	chr2	239679721	0	75	239679718	239680156
HWI-D00733:32:C6T3KANXX:4:1101:4449:2110	chr1	168770170	1	75	168769854	168770499	chr3	33314615	0	75	33314612	33314749
HWI-D00733:32:C6T3KANXX:4:1101:1719:2087	chr1	168844803	0	75	168844596	168845117	chr1	231705480	1	75	231705385	231705575
HWI-D00733:32:C6T3KANXX:4:1101:1876:2173	chr1	171519372	0	75	171519369	171520183	chr3	121912679	0	30	121912650	121912832
HWI-D00733:32:C6T3KANXX:4:1101:1936:2016#1/3	chr1	173629070	1	75	173628325	173629127	chr15	53692619	0	17	53692616	53694216
HWI-D00733:32:C6T3KANXX:4:1101:1936:2016#2/3	chr1	173629070	1	75	173628325	173629127	chr16	80250455	0	57	80250399	80250769
HWI-D00733:32:C6T3KANXX:4:1101:4312:2113~2~#2/3	chr1	174073186	1	52	174073186	174073361	chr1	174073361	1	75	174073361	174073595
HWI-D00733:32:C6T3KANXX:4:1101:4312:2113~2~#1/3	chr1	174073186	1	52	174073186	174073361	chr1	174773854	1	23	174773302	174773873
HWI-D00733:32:C6T3KANXX:4:1101:4312:2113#3/3	chr1	174073361	1	75	174073361	174073595	chr1	174773854	1	23	174773302	174773873
HWI-D00733:32:C6T3KANXX:4:1101:4689:2194	chr1	175253737	1	75	175252716	175253905	chr7	2471016	0	75	2471013	2471467
HWI-D00733:32:C6T3KANXX:4:1101:3797:2192	chr1	177446358	0	75	177446355	177447346	chr6	50330242	0	75	50330096	50330574
HWI-D00733:32:C6T3KANXX:4:1101:4542:2201	chr1	178510189	0	75	178510186	178510310	chr1	215156311	1	75	215156311	215156534
HWI-D00733:32:C6T3KANXX:4:1101:4985:2175	chr1	180606625	0	75	180606245	180607064	chr19	48317989	0	75	48317865	48318230
HWI-D00733:32:C6T3KANXX:4:1101:2629:2159#3/3	chr1	180950397	0	57	180950341	180950413	chr21	22805178	1	75	22804972	22805384
HWI-D00733:32:C6T3KANXX:4:1101:2629:2159#2/3	chr1	180950397	0	57	180950341	180950413	chr21	22805387	0	18	22805384	22805771
HWI-D00733:32:C6T3KANXX:4:1101:1888:2116	chr1	181331118	0	75	181330919	181331138	chr1	181332885	0	75	181332611	181332892
HWI-D00733:32:C6T3KANXX:4:1101:3711:2120	chr1	182433888	1	75	182433888	182434009	chr5	110600085	1	75	110599752	110600215
HWI-D00733:32:C6T3KANXX:4:1101:4562:2146	chr1	184282088	1	75	184282088	184282261	chr1	200380825	0	75	200380822	200381064
HWI-D00733:32:C6T3KANXX:4:1101:1607:2077	chr1	185397426	1	75	185397426	185397782	chr10	36659670	0	75	36659667	36659995
HWI-D00733:32:C6T3KANXX:4:1101:4669:2182#2/3	chr1	191193052	1	75	191193007	191193565	chr8	139319174	0	33	139319171	139319278
HWI-D00733:32:C6T3KANXX:4:1101:4669:2182#3/3	chr1	191193052	1	75	191193007	191193565	chr8	139342043	1	42	139341569	139342081
HWI-D00733:32:C6T3KANXX:4:1101:4373:2228	chr1	191312222	0	60	191312219	191313004	chr20	38032306	1	75	38032140	38032434
HWI-D00733:32:C6T3KANXX:4:1101:4067:2009	chr1	192330918	0	75	192330576	192331210	chr9	41512055	1	74	41512054	41512188
HWI-D00733:32:C6T3KANXX:4:1101:4382:2082	chr1	193039177	1	75	193039177	193039360	chr14	74619761	0	75	74619758	74619908
HWI-D00733:32:C6T3KANXX:4:1101:1211:2124	chr1	194738041	1	75	194737641	194738248	chr1	219049424	0	75	219049421	219050694
HWI-D00733:32:C6T3KANXX:4:1101:2315:2223	chr1	195622001	1	75	195621350	195622162	chr9	81117704	0	75	81117701	81117746
HWI-D00733:32:C6T3KANXX:4:1101:4500:2127	chr1	200229133	0	75	200229028	200229701	chr9	13375131	1	60	13374366	13375187
HWI-D00733:32:C6T3KANXX:4:1101:2738:2192	chr1	201547223	0	75	201547050	201547504	chr1	201595408	1	75	201595399	201595571
HWI-D00733:32:C6T3KANXX:4:1101:4751:2102	chr1	201553914	1	75	201553612	201554129	chr1	202040500	0	66	202040497	202040671
HWI-D00733:32:C6T3KANXX:4:1101:2365:2006	chr1	201561417	1	74	201561409	201561720	chr6	150529723	0	75	150529720	150530305
HWI-D00733:32:C6T3KANXX:4:1101:3445:2032	chr1	201642119	0	74	201641779	201642276	chr8	30346899	1	75	30346899	30347162
HWI-D00733:32:C6T3KANXX:4:1101:3878:2197	chr1	202359585	0	75	202359371	202359755	chr9	80191938	0	75	80191866	80192338
HWI-D00733:32:C6T3KANXX:4:1101:1676:2106	chr1	203686384	1	75	203686384	203686513	chr1	203709977	0	75	203709866	203710321
HWI-D00733:32:C6T3KANXX:4:1101:4975:2193	chr1	205117293	1	75	205117292	205117437	chr1	205132838	0	75	205132622	205133039
HWI-D00733:32:C6T3KANXX:4:1101:3074:2110	chr1	205522603	0	75	205522364	205522818	chr16	15900472	0	36	15900437	15900587
HWI-D00733:32:C6T3KANXX:4:1101:4964:2169#2/3	chr1	205954378	1	75	205954378	205954956	chr1	205954959	0	32	205954956	205955153
HWI-D00733:32:C6T3KANXX:4:1101:4964:2169#1/3	chr1	205954378	1	75	205954378	205954956	chrX	88166501	1	36	88166347	88166533
HWI-D00733:32:C6T3KANXX:4:1101:4964:2169~2~#3/3	chr1	205954959	0	32	205954956	205955153	chrX	88166501	1	36	88166347	88166533
HWI-D00733:32:C6T3KANXX:4:1101:3343:2180	chr1	207725751	0	75	207725748	207725852	chr4	147872865	0	75	147872862	147872962
HWI-D00733:32:C6T3KANXX:4:1101:1624:2003	chr1	207939960	0	75	207939573	207940287	chr1	207966452	0	37	207966416	207967710
HWI-D00733:32:C6T3KANXX:4:1101:1742:2238	chr1	212685176	1	75	212685057	212685180	chr1	212690740	1	75	212689156	212690839
HWI-D00733:32:C6T3KANXX:4:1101:2330:2038	chr1	216093187	0	74	216092796	216093201	chr13	67425001	0	75	67424998	67425128
HWI-D00733:32:C6T3KANXX:4:1101:3884:2135	chr1	217749805	0	75	217749500	217749869	chr3	62930900	0	75	62930700	62931443
HWI-D00733:32:C6T3KANXX:4:1101:4143:2204#3/3	chr1	218579846	0	75	218579843	218579859	chr10	3394263	0	29	3394260	3394492
HWI-D00733:32:C6T3KANXX:4:1101:4143:2204#1/3	chr1	218579846	0	75	218579843	218579859	chr10	4611849	1	46	4611159	4611891
HWI-D00733:32:C6T3KANXX:4:1101:3210:2025~2~#3/3	chr1	218601075	1	46	218601075	218601680	chr3	125172455	1	29	125172225	125172480
HWI-D00733:32:C6T3KANXX:4:1101:3210:2025~2~#2/3	chr1	218601075	1	46	218601075	218601680	chr6	82898275	0	74	82898156	82898282
HWI-D00733:32:C6T3KANXX:4:1101:1473:2042	chr1	229561842	1	74	229561783	229562066	chr1	229788925	1	75	229788711	229788999
HWI-D00733:32:C6T3KANXX:4:1101:2063:2225	chr1	236114873	1	75	236114387	236114992	chr11	108816620	0	75	108816616	108816792
HWI-D00733:32:C6T3KANXX:4:1101:4040:2223	chr2	2014569	1	75	2014079	2014772	chr9	119933074	1	75	119931889	119933298
HWI-D00733:32:C6T3KANXX:4:1101:3872:2101	chr2	2969859	1	75	2969087	2970125	chr2	2996233	1	75	2995404	2996378
HWI-D00733:32:C6T3KANXX:4:1101:1427:2207#3/3	chr2	8848406	1	44	8846672	8848446	chr2	11338962	1	75	11338416	11339087
HWI-D00733:32:C6T3KANXX:4:1101:1427:2207#2/3	chr2	8848406	1	44	8846672	8848446	chr2	11339090	0	31	11339087	11339586
HWI-D00733:32:C6T3KANXX:4:1101:2551:2223	chr2	11022060	1	75	11022060	11022101	chr8	26826435	1	75	26826225	26826661
HWI-D00733:32:C6T3KANXX:4:1101:3686:2082	chr2	11856298	0	75	11856007	11856477	chr2	81541868	1	75	81541755	81541974
HWI-D00733:32:C6T3KANXX:4:1101:2767:2055	chr2	13777418	0	75	13777325	13777617	chr2	13821567	1	74	13820927	13822016
HWI-D00733:32:C6T3KANXX:4:1101:1982:2130	chr2	15150379	0	75	15150237	15150776	chr4	169017586	1	56	169017586	169018299
HWI-D00733:32:C6T3KANXX:4:1101:4244:2044#3/3	chr2	17506689	1	74	17506404	17507033	chr2	17507212	0	31	17507209	17507501
HWI-D00733:32:C6T3KANXX:4:1101:4244:2044#1/3	chr2	17506689	1	74	17506404	17507033	chr2	54152181	1	44	54151721	54152315
HWI-D00733:32:C6T3KANXX:4:1101:4244:2044~2~#2/3	chr2	17507212	0	31	17507209	17507501	chr2	54152181	1	44	54151721	54152315
HWI-D00733:32:C6T3KANXX:4:1101:4250:2165	chr2	19664336	0	75	19663757	19664702	chrX	10313407	0	75	10313404	10313713
HWI-D00733:32:C6T3KANXX:4:1101:3579:2226	chr2	21179119	1	75	21178082	21179271	chr9	27359599	1	75	27359281	27359873
HWI-D00733:32:C6T3KANXX:4:1101:3203:2006	chr2	21301788	1	74	21301062	21301936	chr2	21337710	1	75	21337710	21338043
HWI-D00733:32:C6T3KANXX:4:1101:3188:2195	chr2	23476229	1	75	23476113	23476233	chr5	38318369	0	75	38317960	38318742
HWI-D00733:32:C6T3KANXX:4:1101:1348:2129~2~	chr2	24218723	0	59	24218720	24219804	chr19	39974912	0	75	39974744	39975357
HWI-D00733:32:C6T3KANXX:4:1101:4495:2204	chr2	24942178	0	75	24942175	24942349	chr18	36201736	1	75	36201736	36202016
HWI-D00733:32:C6T3KANXX:4:1101:4649:2185	chr2	28462841	1	75	28462841	28463048	chr2	33315892	1	75	33315816	33315988
HWI-D00733:32:C6T3KANXX:4:1101:1348:2043	chr2	32733323	1	60	32733006	32733379	chr3	101170976	1	74	101170693	101171144
HWI-D00733:32:C6T3KANXX:4:1101:3660:2244	chr2	33981046	1	75	33981046	33981257	chr2	34725648	0	75	34725645	34725807
HWI-D00733:32:C6T3KANXX:4:1101:2346:2056~2~#1/3	chr2	36559451	1	27	36559451	36559509	chr22	26088576	0	75	26088573	26089287
HWI-D00733:32:C6T3KANXX:4:1101:2346:2056~2~#3/3	chr2	36559451	1	27	36559451	36559509	chr3	82993201	0	47	82993155	82993754
HWI-D00733:32:C6T3KANXX:4:1101:4157:2188	chr2	40428713	1	75	40428713	40429054	chr20	60558619	1	75	60558619	60558751
HWI-D00733:32:C6T3KANXX:4:1101:2651:2187~2~	chr2	42728962	1	56	42728962	42729317	chr18	57713651	0	70	57713554	57713865
HWI-D00733:32:C6T3KANXX:4:1101:3911:2191	chr2	45052277	1	75	45052086	45052377	chr8	100978655	1	75	100978370	100978799
HWI-D00733:32:C6T3KANXX:4:1101:4921:2101	chr2	46651916	1	75	46651916	46652140	chr9	113192831	1	75	113192240	113193108
HWI-D00733:32:C6T3KANXX:4:1101:3229:2173#2/3	chr2	48393705	0	75	48393506	48393864	chr17	37697997	1	50	37696138	37698037
HWI-D00733:32:C6T3KANXX:4:1101:3229:2173#3/3	chr2	48393705	0	75	48393506	48393864	chr17	37753796	1	25	37753796	37753970
HWI-D00733:32:C6T3KANXX:4:1101:2053:2247	chr2	48606652	0	75	48606649	48606841	chr2	48970801	0	75	48970671	48971140
HWI-D00733:32:C6T3KANXX:4:1101:1375:2139	chr2	50570751	1	75	50570182	50570880	chr2	61090979	1	75	61090979	61091368
HWI-D00733:32:C6T3KANXX:4:1101:3746:2206	chr2	53042874	1	75	53042874	53043065	chr2	53507711	0	75	53507610	53508153
HWI-D00733:32:C6T3KANXX:4:1101:1507:2152	chr2	55736605	0	40	55736566	55736915	chr2	135432661	0	75	135432445	135433159
HWI-D00733:32:C6T3KANXX:4:1101:1436:2185	chr2	57884195	0	75	57884044	57884427	chr12	132159055	0	75	132158869	132160333
HWI-D00733:32:C6T3KANXX:4:1101:1544:2245	chr2	63899723	0	75	63899721	63899850	chr2	201021075	0	75	201021005	201022328
HWI-D00733:32:C6T3KANXX:4:1101:4342:2079	chr2	63907324	1	75	63907295	63907469	chr2	63909603	1	57	63909485	63909656
HWI-D00733:32:C6T3KANXX:4:1101:2971:2091	chr2	68172269	0	75	68172266	68172397	chr3	34340370	1	75	34338983	34340738
HWI-D00733:32:C6T3KANXX:4:1101:3752:2151	chr2	71370289	1	75	71369415	71370491	chr21	36482484	1	75	36482484	36482700
HWI-D00733:32:C6T3KANXX:4:1101:3416:2222~3~#1/3	chr2	73575720	0	27	73574792	73575722	chr17	60809812	0	32	60809781	60810300
HWI-D00733:32:C6T3KANXX:4:1101:3416:2222~3~#2/3	chr2	73575720	0	27	73574792	73575722	chr4	40484894	0	43	40484891	40485091
HWI-D00733:32:C6T3KANXX:4:1101:3378:2186	chr2	74646311	0	75	74646156	74646838	chr2	74656302	1	75	74656248	74656599
HWI-D00733:32:C6T3KANXX:4:1101:1228:2119	chr2	75012140	0	75	75012137	75012578	chr3	40188369	1	75	40187705	40188554
HWI-D00733:32:C6T3KANXX:4:1101:2108:2152	chr2	78005750	1	26	78005499	78005772	chr2	80379606	0	75	80379253	80380100
HWI-D00733:32:C6T3KANXX:4:1101:1253:2190	chr2	79027352	0	75	79027349	79027487	chr9	91316894	1	64	91316894	91316954
HWI-D00733:32:C6T3KANXX:4:1101:1237:2081	chr2	80679987	1	75	80679561	80680056	chr20	53804919	1	75	53804833	53805156
HWI-D00733:32:C6T3KANXX:4:1101:4818:2048	chr2	81509902	0	75	81509780	81510362	chr17	39494123	0	74	39494121	39494311
HWI-D00733:32:C6T3KANXX:4:1101:4839:2151	chr2	84801966	1	75	84801835	84802364	chr18	10442341	0	75	10442338	10442380
HWI-D00733:32:C6T3KANXX:4:1101:4251:2197	chr2	96753880	1	75	96753874	96754010	chr17	39168478	0	75	39168177	39168745
HWI-D00733:32:C6T3KANXX:4:1101:3430:2104~2~	chr2	99029567	0	48	99029564	99029611	chr4	155559681	1	75	155559131	155559761
HWI-D00733:32:C6T3KANXX:4:1101:2912:2181	chr2	105825394	0	75	105825391	105825896	chr10	43960983	1	75	43960787	43961114
HWI-D00733:32:C6T3KANXX:4:1101:4956:2130	chr2	107004398	0	75	107004395	107005049	chr12	61269	1	75	60934	61411
HWI-D00733:32:C6T3KANXX:4:1101:2957:2243	chr2	110655119	1	75	110653916	110655221	chr12	75421081	1	75	75420997	75421199
HWI-D00733:32:C6T3KANXX:4:1101:2252:2023	chr2	114770349	0	74	114770228	114770496	chr13	48955106	0	75	48954997	48955422
HWI-D00733:32:C6T3KANXX:4:1101:1288:2244	chr2	115135327	0	75	115135217	115135834	chr2	126587069	0	75	126586657	126587282
HWI-D00733:32:C6T3KANXX:4:1101:3400:2214	chr2	122309180	0	75	122309177	122310188	chr15	97029411	0	75	97029408	97029828
HWI-D00733:32:C6T3KANXX:4:1101:2193:2160~2~	chr2	124369426	1	32	124369320	124369458	chr7	67665646	1	75	67665646	67665747
HWI-D00733:32:C6T3KANXX:4:1101:4605:2245	chr2	124499116	0	75	124499113	124499236	chr2	124529016	1	75	124529016	124529259
HWI-D00733:32:C6T3KANXX:4:1101:3279:2080	chr2	126257119	1	49	126256732	126257168	chr2	126776569	0	75	126776184	126776854
HWI-D00733:32:C6T3KANXX:4:1101:4684:2131	chr2	127627589	1	75	127627329	127627772	chr6	35830336	0	75	35830333	35831156
HWI-D00733:32:C6T3KANXX:4:1101:3680:2022	chr2	133709269	1	75	133708864	133709391	chr11	72902179	0	74	72901938	72902868
HWI-D00733:32:C6T3KANXX:4:1101:3467:2207	chr2	136631500	0	75	136631090	136631801	chr2	139159204	1	66	139157054	139159266
HWI-D00733:32:C6T3KANXX:4:1101:4510:2099#1/3	chr2	137790303	0	52	137790252	137790731	chr2	137816305	0	23	137816302	137816391
HWI-D00733:32:C6T3KANXX:4:1101:4510:2099#2/3	chr2	137790303	0	52	137790252	137790731	chr9	91707075	0	75	91706999	91707196
HWI-D00733:32:C6T3KANXX:4:1101:4510:2099~2~#3/3	chr2	137816305	0	23	137816302	137816391	chr9	91707075	0	75	91706999	91707196
HWI-D00733:32:C6T3KANXX:4:1101:4427:2008	chr2	137915377	0	75	137915285	137915465	chr2	138339809	1	74	138338836	138339905
HWI-D00733:32:C6T3KANXX:4:1101:2709:2071	chr2	139689660	1	75	139689347	139689817	chr2	139758116	1	74	139758115	139758288
HWI-D00733:32:C6T3KANXX:4:1101:3493:2151	chr2	142843841	0	75	142843838	142844453	chr2	142849160	0	75	142849158	142849326
HWI-D00733:32:C6T3KANXX:4:1101:4929:2174	chr2	142868297	0	75	142868140	142868376	chr2	157740315	1	58	157740136	157740369
HWI-D00733:32:C6T3KANXX:4:1101:2498:2087	chr2	143176560	1	75	143176105	143176688	chr2	153393069	0	56	153393014	153393768
HWI-D00733:32:C6T3KANXX:4:1101:1573:2211	chr2	143505432	0	75	143505232	143507454	chr2	145228958	1	75	145228749	145229169
HWI-D00733:32:C6T3KANXX:4:1101:4152:2010	chr2	155132699	1	75	155132699	155132845	chr4	175122805	0	53	175122753	175123361
HWI-D00733:32:C6T3KANXX:4:1101:2705:2151	chr2	162625730	1	75	162625403	162626052	chrX	88328317	1	75	88328036	88328504
HWI-D00733:32:C6T3KANXX:4:1101:1365:2161	chr2	163571187	1	75	163570668	163571416	chr9	77881330	1	75	77880476	77881482
HWI-D00733:32:C6T3KANXX:4:1101:3051:2102	chr2	170030575	0	75	170030467	170030944	chr2	170118100	1	75	170118100	170118337
HWI-D00733:32:C6T3KANXX:4:1101:4893:2222	chr2	170334923	0	75	170334654	170334983	chr2	230161182	0	75	230161082	230161684
HWI-D00733:32:C6T3KANXX:4:1101:1314:2129	chr2	171632648	0	75	171632546	171633027	chr2	171847471	1	75	171847096	171847580
HWI-D00733:32:C6T3KANXX:4:1101:4160:2123	chr2	172310380	0	75	172310377	172310762	chr2	172669392	1	75	172669285	172669554
