Submitter	bases	rel_bases
Microbial Genomics and Biotechnology Center for Bi	19903840282.0	1.67281565739e-06
Federal University of Vicosa	19898921003.0	1.67240221723e-06
Centre for Genomic Regulation	19880401536.0	1.67084575105e-06
GIFU_U	19866754486.0	1.66969878651e-06
Norwegian University of Life Sicences	19843466349.0	1.66774153808e-06
Nagoya University	19828305412.0	1.66646733911e-06
UC Merced	19827984874.0	1.66644039953e-06
National Institute of Nutrition, ICMR, India.	19814861800.0	1.66533747249e-06
Nanjing Agricultural University, Nanjing, China	19806375300.0	1.66462422571e-06
Institute for Translational Oncology and Immunolog	19795060720.0	1.66367329331e-06
Institut de Physique du Globe de Paris	19786605474.0	1.66296267326e-06
Center for Genomic Regulation (CRG)	19782985772.0	1.66265845588e-06
Indian Institute of Horticultural Research	19717556026.0	1.65715942142e-06
Department of Medical Microbiology, 2nd Faculty of	19711044185.0	1.6566121346e-06
UPS	19702280989.0	1.65587563293e-06
University of Wisconsin - Milwaukee	19683748634.0	1.65431808358e-06
shihezi university	19645571064.0	1.65110945469e-06
Research Institute of Fruit and Tea, Hubei Academy	19623898216.0	1.64928796301e-06
Brunel University	19617188200.0	1.64872402059e-06
UNIGE	19587288265.0	1.64621108446e-06
Department of Environment and Primary Industries, 	19514516298.0	1.640094974e-06
ANAND	19508142094.0	1.63955925485e-06
Provincial Health Services Authority	19508127122.0	1.63955799653e-06
Institute of Vegetables & Flowers, Chinese Academy	19485098600.0	1.63762256741e-06
La Sapienza University of Rome	19478783100.0	1.63709178204e-06
jiangxi agricultural university	19449795647.0	1.63465553534e-06
Ecole Polytechnique	19422250903.0	1.63234054092e-06
NAGAOKA_TECH	19399897700.0	1.6304618689e-06
FHCRC	19394426100.0	1.63000200899e-06
IAS-CAAS	19370184300.0	1.62796461007e-06
Northeast Normal university	19352044698.0	1.62644006959e-06
College of Plant Protection, Southwest University,	19342380240.0	1.62562782148e-06
Chonbuk National University	19339333113.0	1.62537172609e-06
Shandong University of Technology	19318908862.0	1.62365517258e-06
Montpellier SupAgro/ INRA/IRD/CIRAD/UM	19292995000.0	1.62147724543e-06
University of North Carolina at Chaple Hill	19271702400.0	1.61968771165e-06
Max Delbrueck Center for Molecular Medicine in the	19254884083.0	1.61827421839e-06
MPI BREMEN	19254228356.0	1.6182191079e-06
NTNU	19251679641.0	1.61800490148e-06
Lund University, Department of Clinical Science, E	19237909754.0	1.61684761313e-06
Oxford University, WTCHG	19226180448.0	1.61586182514e-06
Taian City Central Hospital	19210990750.0	1.61458520895e-06
University of Maryland-College Park	19200768405.0	1.6137260733e-06
UNI_NORTH_CAROLINA	19200042937.0	1.61366510144e-06
CCMAR	19175940957.0	1.61163945367e-06
UFPel	19173383076.0	1.6114244769e-06
university of southern california	19144115543.0	1.60896469091e-06
Southwest Forestry University	19139650160.0	1.60858939838e-06
Philippe	19129458879.0	1.6077328735e-06
Guangxi Zhuang Autonomous Region Forestry Research	19102989060.0	1.60550822102e-06
WARWICK	19052725648.0	1.60128383912e-06
tric	19035513670.0	1.59983726068e-06
Xinjiang Agricultural University, College of Food 	19024584000.0	1.59891867799e-06
UMR5557	19023246313.0	1.59880625226e-06
Frasergen	19020079600.0	1.59854010628e-06
NIAB	19014772680.0	1.59809408688e-06
UNIVERSITY OF LA LAGUNA	19006984240.0	1.59743950846e-06
UFPEL	18990853636.0	1.59608381395e-06
Colaphellus bowringi	18964187896.0	1.59384269531e-06
Max-Planck Institute for Plant Breeding research	18958613136.0	1.59337416534e-06
New York State Institute for Basic Research in Dev	18958598104.0	1.59337290198e-06
hanghai Hospital, Second Military Medical Universi	18945387393.0	1.5922626095e-06
Faculty of Science, Charles University in Prague	18900156810.0	1.58846121105e-06
Universidade Federal do Para	18881529674.0	1.58689569584e-06
Wadsworth Center, New York State of Health	18869468784.0	1.58588203992e-06
Swarthmore College	18867465100.0	1.58571364056e-06
ARS-USDA	18860261260.0	1.58510819476e-06
Stellenbosch University	18838221762.0	1.58325588803e-06
Rutgers Univeristy	18824594000.0	1.58211054455e-06
University of minnesota	18823914840.0	1.58205346464e-06
Fatih University	18815742900.0	1.58136665501e-06
Institute of Botany, Jiangsu Province & Chinese Ac	18720502702.0	1.57336220501e-06
ICM-CSIC	18712419291.0	1.57268283578e-06
Chungbuk National University	18686590603.0	1.57051206707e-06
Department  of  Otolaryngology,  Xiangya  Hospital	18680661346.0	1.57001374344e-06
Kobe University	18673895275.0	1.56944508989e-06
UND	18664555684.0	1.56866014518e-06
Karolinska High-Throughput center	18663719755.0	1.56858988964e-06
Zhejiang Normal University	18629759873.0	1.56573573579e-06
Chang,Mei-hung	18620214358.0	1.56493348423e-06
Dept of BCMP, Harvard Medical School	18617488250.0	1.56470436884e-06
CNRS-IGS	18597223181.0	1.56300119376e-06
bar ilan university	18571398734.0	1.56083078149e-06
Institut Imagine	18551744020.0	1.55917890361e-06
Shanghai academy of agricultural sciences	18521989636.0	1.5566782003e-06
ONTARIO INSTITUTE FOR CANCER RESEARCH	18487919811.0	1.5538148063e-06
The University of East Anglia	18486971878.0	1.5537351374e-06
NUS	18471649064.0	1.5524473335e-06
Institute of Medical Biology	18416463605.0	1.5478092788e-06
Anadara broughtonii	18411301250.0	1.54737540935e-06
mhegde@broadinstitute.org	18391508500.0	1.54571193026e-06
IPK	18386289270.0	1.54527328076e-06
VIB Department of Molecular Genetics, University o	18386124516.0	1.54525943403e-06
UNIVERSITY OF EXETER	18341367806.0	1.54149786218e-06
School of Biological Sciences and Biotechnology	18335782804.0	1.54102847142e-06
JUSTUS LIEBIG UNIVERSITY	18317037572.0	1.53945303084e-06
University Vienna	18296584898.0	1.53773408853e-06
University of California-Davis	18274831651.0	1.53590583972e-06
BIOTEC	18272383095.0	1.53570005115e-06
Charite Medical School Berlin	18250308843.0	1.53384482353e-06
South China Sea Fisheries Research Institute	18237342916.0	1.53275510388e-06
Max-Planck Institute for Molecular Biomedicine	18220190350.0	1.53131351871e-06
Beijing University of Agriculture	18219563724.0	1.53126085401e-06
RIKKYO	18215229564.0	1.5308965901e-06
University of Stellenbosch	18197029462.0	1.52936696491e-06
The University of Nottingham	18195575589.0	1.52924477434e-06
U PENN	18193303379.0	1.52905380675e-06
WoldLab	18188025603.0	1.52861023675e-06
IGB, UIUC	18181323500.0	1.52804695938e-06
IVF-CAAS	18179453133.0	1.52788976463e-06
school of life sciences, Xiamen University	18164012879.0	1.5265920905e-06
University of Utah, School of Medicine	18159487900.0	1.52621178923e-06
Gydle Inc.	18159012091.0	1.52617179993e-06
LANGEBIO-CINVESTAV	18147532146.0	1.52520696945e-06
Institute of Crop Science, CAAS	18141640268.0	1.52471178733e-06
UCR	18085714675.0	1.52001152817e-06
Genotypic Technology	18068113036.0	1.51853220072e-06
National Institute of Plant Genome Research (NIPGR	18067828200.0	1.51850826171e-06
PHRI	18061552995.0	1.51798086293e-06
University of Edinburgh, Roslin Institute	18052066614.0	1.51718358128e-06
Yunnan Acdemy of AriculturalSciences	18043526736.0	1.51646584835e-06
Jiangnan university,wuxi, China	18014197600.0	1.51400088494e-06
Peking University Cancer Hospital & Institute	18009216500.0	1.51358224904e-06
SunTORY FOUNDATION for LIFE SCIENCES	17999879630.0	1.51279753302e-06
Ruhr-Universitaet Bochum	17999383626.0	1.51275584643e-06
National Center for Biological Sciences,NCBS-TIFR	17996056416.0	1.5124762115e-06
University Malaya	17971978680.0	1.51045260132e-06
University of South Alabama	17965423458.0	1.50990166854e-06
CSIR-Indian Institute of Toxicology Research, Luck	17963992494.0	1.50978140336e-06
Institute of Insect Science, Zhejiang University	17961705888.0	1.50958922586e-06
OXFORD BROOKES UNIVERSITY	17956750307.0	1.5091727347e-06
National Institute of Nutrition	17952727600.0	1.50883464682e-06
China Agritural University	17920850200.0	1.5061555149e-06
Shenzhen University	17914397100.0	1.50561316495e-06
TEXAS A AND M UNIVERSITY	17908580778.0	1.50512433293e-06
Arizona State Public Health Lab	17861631152.0	1.50117845774e-06
CeMM Research Center for Molecular Medicine of the	17860650024.0	1.50109599897e-06
ILVO	17851260549.0	1.50030686177e-06
CRA-Consiglio per la Ricerca e la sperimentazione 	17842688938.0	1.49958646184e-06
Guangxi University	17818375685.0	1.49754305766e-06
Universidad de Santiago	17792318880.0	1.49535311689e-06
MRC Laboratory of Molecular Biology	17787062544.0	1.49491134882e-06
Institut de Génomique Fonctionnelle de Lyon	17741973444.0	1.4911218413e-06
UNIVERSITY OF SEVILLA	17740592500.0	1.49100578004e-06
School of Biological Sciences, Chung-Ang Universit	17734123131.0	1.49046206277e-06
Central South University	17715274729.0	1.48887795128e-06
Columbia University in the City of New York	17713327884.0	1.48871432895e-06
Sun Yatsen University	17705756250.0	1.48807797196e-06
NMRC-Frederick	17704021933.0	1.48793221151e-06
Institute of Crops Research, Hunan Academy of Agri	17703532665.0	1.48789109105e-06
SUNY Buffalo	17675478056.0	1.4855332451e-06
Shanghai Institutes for Biological Sciences, CAS	17619145400.0	1.48079877438e-06
MUW	17614278928.0	1.48038977237e-06
WU-ABGC	17589791037.0	1.47833169077e-06
Center Genome Enabled Biology Medicine, University	17572922331.0	1.47691396258e-06
Max von Pettenkofer Institute	17572420420.0	1.47687177954e-06
Barts and The London	17545714957.0	1.47462732239e-06
Camellia sinensis	17522089400.0	1.47264171553e-06
The University of Newcastle, Callaghan	17509534730.0	1.47158655993e-06
University of Verona	17503829644.0	1.47110707672e-06
Kasetsart University	17479342399.0	1.46904904942e-06
Georg-August University of Goettingen	17410828764.0	1.46329082991e-06
NOAA-NWFSC	17399100623.0	1.46230513983e-06
SIBCB	17397332804.0	1.46215656371e-06
TOKU_BUNRI	17392104393.0	1.46171714259e-06
UNIVERSITI MALAYSIA TERENGGANU	17382851844.0	1.46093951332e-06
Center for Genomic R	17380727376.0	1.46076096268e-06
VUB	17356783650.0	1.45874861536e-06
Oxford Gene Technology	17355847222.0	1.45866991339e-06
soochow univ	17327766444.0	1.45630986807e-06
JBEI	17322618100.0	1.45587717617e-06
BAH-GU	17307596960.0	1.45461472642e-06
Northeast Forestry Univeristy	17266115340.0	1.45112840909e-06
genedenovo	17262487770.0	1.45082353044e-06
CWRU	17262105132.0	1.45079137168e-06
Eisai Co., Ltd.	17248595800.0	1.44965598163e-06
Principe Felipe Center Research	17199699701.0	1.44554651538e-06
National Institute of Immunology New Delhi	17179492800.0	1.44384822902e-06
Institute of Chinese Academy Science	17160286753.0	1.44223405931e-06
NC Museum of Natural Sci	17158227724.0	1.44206100849e-06
Crop Germplasm Resources Research Institute, Shanx	17148349980.0	1.44123083478e-06
University of California at Berkeley	17113905864.0	1.43833598355e-06
INRIA	17108099550.0	1.43784799265e-06
Instituto Nacional de Salud	17106659062.0	1.43772692702e-06
Pablo de Olavide University	17061934200.0	1.43396803184e-06
Centro Hispanoluso de Investigaciones Agrarias	17048049300.0	1.43280107723e-06
SBL-UK	17024602840.0	1.43083052256e-06
SCAU	17017165342.0	1.43020543901e-06
NANOSAFETY & NANOMEDICINE LABORATORY, DIVISION OF 	17012575767.0	1.42981970878e-06
The University of Oklahoma	17010532623.0	1.42964799301e-06
Centre for Functional Genomics and Biochips	17004107000.0	1.42910795236e-06
Institute of Biophysics, Academy of Sciences of th	16993634546.0	1.42822779634e-06
Central Michigan University	16989195100.0	1.42785468368e-06
Center for Bio/Molecular Science & Engineering	16987562612.0	1.42771748143e-06
Tianjin University	16968251843.0	1.42609451038e-06
Kyung Hee University	16961575911.0	1.42553343254e-06
Quest Diagnostics	16960516710.0	1.42544441213e-06
San Valley Biotechnology Inc.	16947097863.0	1.42431662689e-06
LNU	16917180249.0	1.42180220493e-06
Univeristy College London	16913044000.0	1.42145457442e-06
Spanish Nacional Research Council	16910994855.0	1.4212823543e-06
New York Medical College	16903539000.0	1.42065572794e-06
FOOD AND ENVIRONMENT RESEARCH AGENCY	16880648999.0	1.41873194079e-06
Ben-Gurion University of the Negev	16860175949.0	1.41701128598e-06
Centro Nacional de Analisis Genomico	16853065351.0	1.4164136767e-06
Wadsworth Center - NYSDOH	16816647481.0	1.41335294157e-06
Department of Entomology	16797163320.0	1.4117153978e-06
MPI	16795565226.0	1.4115810862e-06
Vaccine Research Center	16785365378.0	1.41072384131e-06
The University of Alabama	16751564998.0	1.40788309278e-06
Institute of Science and Technology Austria	16750548528.0	1.4077976637e-06
Novartis Pharma AG	16732884234.0	1.40631307041e-06
College of Bioinformation, Chongqing University of	16719285014.0	1.40517012574e-06
Biology Centre ASCR, v.v.i., Institute of Hydrobio	16716202618.0	1.40491106617e-06
Larimichthys crocea	16712602020.0	1.40460845439e-06
Pontificia Universidad Católica de Chile	16683825592.0	1.40218994325e-06
College of Life Science and Technology, Tongji Uni	16666583689.0	1.40074084977e-06
Instituto de Biotecnologia Universidad Nacional de	16640275695.0	1.39852979785e-06
National Institute on Aging	16630920554.0	1.39774354624e-06
SWFU	16630881300.0	1.39774024714e-06
DKFZ-VT	16627523622.0	1.39745805154e-06
The Univeristy of Queensland	16621765530.0	1.39697411345e-06
Radboudumc	16608769058.0	1.39588182665e-06
ibp	16588545691.0	1.39418215641e-06
Jadavpur University	16586589448.0	1.39401774423e-06
OMCCCD	16577948256.0	1.39329149637e-06
Leibniz Centre for Agricultural Landscape Research	16547544992.0	1.39073625802e-06
EMBL Genomics Core Facility	16547519415.0	1.39073410841e-06
SHIMANE	16543068106.0	1.39035999872e-06
Rajiv Gandhi Centre for biotechnology	16527472380.0	1.38904925797e-06
Wuhan Polytechnic University	16525222020.0	1.38886012675e-06
Beijing institute of	16516795370.0	1.38815191006e-06
Dahlem Center for Genome Research and Medical Syst	16513617292.0	1.3878848089e-06
ICAR-CISH	16477899289.0	1.38488289401e-06
German Research Centre for Geosciences	16461456614.0	1.38350097153e-06
Alkek Center for Metagenomics and Microbiome Resea	16421772357.0	1.38016571334e-06
Botanical Institut University of Cologne	16421091800.0	1.38010851601e-06
ICBFM SB RAS	16418660895.0	1.37990421092e-06
Institute of Parasitology	16406521280.0	1.37888393856e-06
Fred Hutchinson Cancer Research Center,	16379361405.0	1.37660129041e-06
UPMC-CNRS	16327435789.0	1.3722372088e-06
Ludwig Institute UCSD	16324314046.0	1.37197484231e-06
Fasteris, Geneva, Switzerland	16315633100.0	1.37124525334e-06
Anhui Normal University	16260837996.0	1.36664000598e-06
Institute of Plant Protection	16256384293.0	1.36626569509e-06
Partner Institute for Computational Biology	16233922088.0	1.36437786201e-06
Telethon Kids Institute	16228119300.0	1.36389016745e-06
Universiteit Gent	16219863703.0	1.36319632688e-06
Kyungpook National University	16217522738.0	1.36299958078e-06
New York University Langone Medical Center	16205335374.0	1.36197529536e-06
ROCKEFELLER UNIVERSITY	16200888436.0	1.36160155304e-06
Pacific Biosciences, CA	16159474236.0	1.35812090201e-06
brown University/Rhode Island Hospital	16148987042.0	1.35723950716e-06
Regeneron Pharmaceuticals	16141746918.0	1.35663101188e-06
IST Austria	16114672860.0	1.35435557621e-06
sporocarp	16110817800.0	1.3540315782e-06
University of Regina	16107262098.0	1.35373273969e-06
The Broad Institute	16052618357.0	1.34914021361e-06
BSSE	16040791532.0	1.34814622965e-06
Freshwater Fisheries Research Institute of Jiangsu	16016691040.0	1.34612070695e-06
Beijing University of Agricultre	16016411851.0	1.34609724254e-06
Institute of Medicinal Plant Development (IMPLAD),	16005289400.0	1.3451624576e-06
INSA Lyon	16001909022.0	1.34487835417e-06
Caribou Biosciences, Inc	16001051747.0	1.34480630461e-06
National Council of Research - Italy	15992863180.0	1.34411809756e-06
IIBCE	15987493692.0	1.34366681965e-06
Universite du Quebec a Montreal	15983882207.0	1.34336329286e-06
NAGOYA_MED	15964746663.0	1.34175504856e-06
College of Food Science and Nutritional Engineerin	15947406916.0	1.34029773179e-06
Indian Institute of Natural Resins and Gums	15936303382.0	1.33936453673e-06
Stazione Zoologica Anton Dohrn	15928655940.0	1.33872180846e-06
China University of Geosciences (Wuhan)	15908762363.0	1.33704985538e-06
nanjing agriculture university	15906877032.0	1.33689140298e-06
Linmiao	15884416000.0	1.33500366848e-06
WADSWORTH CENTER, NY DEPARTMENT OF HEALTH	15870181938.0	1.3338073686e-06
Shahrekord University	15840704283.0	1.33132992293e-06
Children's National Medical Center	15820866544.0	1.32966266275e-06
fujian institute of subtropical botany	15820634344.0	1.32964314753e-06
Pearl River Fisheries Research Institute .CAFS	15817053400.0	1.32934218756e-06
Consejo Superior de Investigaciones Científicas (C	15781807230.0	1.32637992781e-06
University of Milan. Dept. of Biosciences	15763754700.0	1.32486270528e-06
UiT The Arctic University of Norway	15747830304.0	1.3235243415e-06
HHMI and Indiana University	15723025939.0	1.32143966188e-06
personal	15722352126.0	1.32138303135e-06
Johns Hopkins School of Medicine	15696044262.0	1.31917199036e-06
Putuo Hospital, Shanghai University of Traditional	15693985798.0	1.31899898702e-06
Institute of Microbiology, ETH Zurich	15689489530.0	1.31862109876e-06
HSPH	15677813100.0	1.31763975473e-06
Goettingen University	15666342365.0	1.31667569831e-06
Hunan Agriculture University	15653133105.0	1.31556552777e-06
ORNL	15628092986.0	1.31346103424e-06
Center for Public Health Research, University of V	15605990087.0	1.31160339898e-06
MBARI	15592050225.0	1.3104318251e-06
ITC Limited	15566231800.0	1.30826191894e-06
QIBEBT, CAS	15565576789.0	1.30820686863e-06
CSIR- Institute of Genomics and Integrative Biolog	15565202488.0	1.30817541055e-06
Statens Serum Institut	15563298941.0	1.30801542719e-06
Shandong Peanut Research Institute	15560503250.0	1.30778046371e-06
National Centre for Cell Science	15544334516.0	1.30642156457e-06
Center for BioMedical and Environmental Genomics	15540811092.0	1.30612543886e-06
UNIVERSITY OF ALBERTA AND LIVESTOCK GENTEC	15511636587.0	1.3036734714e-06
Bond University	15498920500.0	1.30260474952e-06
ibcas	15497061074.0	1.30244847431e-06
National Center for Coffee Research - CENICAFE	15477503186.0	1.30080473417e-06
Institute of Molecular Genetics	15477230620.0	1.30078182639e-06
TU MUNICH	15458997243.0	1.2992494046e-06
ROBERT KOCH INSTITUT	15441675330.0	1.29779358669e-06
Institute of Agricultural Bioengineering	15420229600.0	1.29599118311e-06
University of Fribourg Department of Biology Zoolo	15418493552.0	1.29584527718e-06
Institute of Forest Genetics and Tree Breeding	15411659968.0	1.29527094951e-06
Institue of oceanology, Chinese academic of scienc	15408264534.0	1.2949855807e-06
"UMR ""Emergence des Pathologies Virales"" (EPV: Aix-"	15398379849.0	1.29415482364e-06
National Institute of Animal Biotechnology	15384441232.0	1.29298335439e-06
Shenzhen University Health Science Centre	15378102100.0	1.29245058287e-06
HMP-DACC	15376766546.0	1.29233833641e-06
FORSCHUNGSZENTRUM BORSTEL	15360733267.0	1.29099082157e-06
LGTF	15332189156.0	1.28859183549e-06
State University of Londrina	15326885450.0	1.28814608621e-06
University of Thessaly, Dpt. of Agriculture, Crop 	15297520398.0	1.28567810425e-06
University of Yangzhou	15270803842.0	1.28343271479e-06
National Bureau of plant Genetic Resources	15245699000.0	1.28132278162e-06
academisch medisch centrum	15237357200.0	1.28062169613e-06
SCIENCE FOR LIFE LABORATORY	15224593614.0	1.27954898221e-06
ESTACION BIOLOGICA DONANA	15213349494.0	1.27860397162e-06
The First Institute of Oceanography, SOA,	15129064560.0	1.27152025534e-06
TIANJIN_UST	15123605600.0	1.27106145776e-06
shanghai major	15114590208.0	1.27030376032e-06
Institute for Research on Cancer and Aging, Nice (	15102020235.0	1.26924731858e-06
Institute of Hydrobiology, CAS	15092058868.0	1.26841011679e-06
University of Strasbourg, France	15086994392.0	1.26798447357e-06
IZB	15083746560.0	1.26771150995e-06
Johns Hopkins School Of Medicine	15079573300.0	1.26736076886e-06
Centre for Biodiversity Genomics, University of Gu	15076709212.0	1.26712005696e-06
INSTITUTE OF MICROBIOLOGY, ETH ZURICH	15067926517.0	1.2663819165e-06
Christian-Albrechts University of Kiel	15026245600.0	1.26287884928e-06
The University Of Auckland	14986065133.0	1.25950188717e-06
ICAR-National Research Centre on Plant Biotechnolo	14980737998.0	1.25905416881e-06
Cytogenetics Institute, Nanjing Agricultural Unive	14980634564.0	1.25904547571e-06
Department of Plant and Microbial Biology	14979759955.0	1.25897196931e-06
HanyuBio	14976076428.0	1.25866238777e-06
Nicolaus Copernicus University	14968874256.0	1.25805708216e-06
universidad andres bello	14959469358.0	1.25726664874e-06
Gansu Academy of Agricultural Sciences	14955369970.0	1.25692211621e-06
CMHI	14931708094.0	1.25493345693e-06
QIMR Berghofer MRI	14892162958.0	1.25160989114e-06
CSIR-National Environmental Engineering Research I	14888029536.0	1.25126249823e-06
Hospital Clinic de Barcelona	14883199338.0	1.25085654487e-06
kangwon national university hospital	14865391821.0	1.24935991443e-06
IIB-INTECh (CONICET-UNSAM)	14862307400.0	1.24910068467e-06
Federal Research and Clinical Centre of Physical-C	14854918173.0	1.24847965805e-06
Natural Medicinal Chemistry in Shandong University	14840850060.0	1.24729730533e-06
University of Colorado, Boulder	14832298339.0	1.24657857705e-06
University of Mississippi	14813548927.0	1.24500278517e-06
Institute of Experimental Botany ASCR	14805605150.0	1.24433515147e-06
Food and Drug Administration	14802664682.0	1.24408802022e-06
UNIVERSITY OF AMSTERDAM	14800470798.0	1.24390363552e-06
BIU	14792548880.0	1.24323783896e-06
Bioscience Institute UNESP - São Paulo State Unive	14772331912.0	1.24153870653e-06
Research institute of subtropical forestry	14766001007.0	1.24100662644e-06
Beijing Key Laboratory of New Molecular Diagnostic	14753389833.0	1.23994672197e-06
CTBE	14744243519.0	1.2391780212e-06
Institute of botany	14727137400.0	1.23774033967e-06
Faculty of medical of Kunming University of Scienc	14704406955.0	1.23582996238e-06
Eucommia ulmoides	14702548161.0	1.23567374029e-06
KOBE_CFS	14697294649.0	1.23523220956e-06
INRS	14687067500.0	1.23437267015e-06
Chunlab	14681094368.0	1.23387065905e-06
Agricultural College of Guangxi University	14679074700.0	1.23370091632e-06
Medical University Graz	14656989608.0	1.23184477765e-06
College of Resource and Environmental Science	14628719867.0	1.22946885096e-06
National University of Mexico (UNAM)	14621767017.0	1.22888449959e-06
Pusan National University	14612925113.0	1.22814138292e-06
princeton university	14610253656.0	1.22791686066e-06
UH	14576397417.0	1.22507141748e-06
INSTITUTE OF BIODIVERSITY, ANIMAL HEALTH & COMPARA	14572044060.0	1.22470554016e-06
Children's Hospital of Philadelphia	14560569152.0	1.22374113301e-06
Microbial Analytics Sweden AB	14551637290.0	1.22299045584e-06
Lanzhou Veterinary Research Institute,	14540053680.0	1.22201691285e-06
Jawaharlal Nehru Centre for Advanced Scientific Re	14526048150.0	1.22083981991e-06
China National Bamboo Research Center	14522119500.0	1.22050963703e-06
Biogas Institute of Ministry of Agriculture	14506758847.0	1.21921865296e-06
BMR Genomics	14486269226.0	1.21749660544e-06
JICHI_MED	14484035678.0	1.21730888719e-06
Swedish University of Agricultural Sciences, SLU	14474465460.0	1.21650455946e-06
NIH/NIDDK	14459224960.0	1.21522367363e-06
Universiti Putra Malaysia	14438471160.0	1.21347942322e-06
Max-Planck-Institute for Chemical Ecology, Germany	14430433898.0	1.21280393258e-06
Xinjiang Institute of Ecology and Geography, Chine	14403059820.0	1.21050328177e-06
Universidade de Sao Paulo - Chemistry Institute	14392370657.0	1.20960491247e-06
NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY	14390496780.0	1.20944742272e-06
University of Texas Austin	14353906266.0	1.20637217775e-06
Bayer Cropscience	14344233120.0	1.20555919945e-06
University of Pannonia	14341117000.0	1.20529730556e-06
China University of Geosciences	14337587182.0	1.20500064246e-06
Cincinnati Children's Hospital and Medical Center	14323597794.0	1.20382490618e-06
IGAKUKEN	14315314200.0	1.2031287126e-06
Huaibei Normal University	14304119750.0	1.20218787651e-06
Bogazici University	14281251840.0	1.200265946e-06
Cambridge Systems Biology Centre	14279611150.0	1.20012805442e-06
Merck Research Laboratory	14251146204.0	1.19773572175e-06
Shemyakin-Ovchinnikov Institute of Bioorganic Chem	14241333456.0	1.19691101063e-06
Leibniz University Hannover	14219039788.0	1.19503734221e-06
TOKUSHIMA	14214413265.0	1.19464850669e-06
University of Virginia, Department of Biology	14213995983.0	1.19461343628e-06
Institute of Biotechnology	14190366874.0	1.1926275309e-06
National Institute for Viral Disease Control and P	14161479214.0	1.19019967129e-06
SLU Alnarp	14146437060.0	1.18893545542e-06
Keio University School of Medicine	14138053719.0	1.18823087862e-06
Center for Genomic Regulation	14136399551.0	1.18809185429e-06
Uncaria rhynchophylla	14108610500.0	1.18575632712e-06
Indian Institute of Spices Research	14103969400.0	1.18536626648e-06
Hefei University of Technology	14103897180.0	1.18536019676e-06
Tulane University School of Medicine	14089781790.0	1.18417387065e-06
CIFA	14076461728.0	1.18305438778e-06
Goethe University	14069301996.0	1.18245264904e-06
South China Botanical Garden, the Chinese Academy 	14057588489.0	1.18146818887e-06
UCSF/HHMI	14057343300.0	1.181447582e-06
Guangdong Ecological Engineering Vocational Colleg	14052809160.0	1.18106651079e-06
Southwest  University  for  Nationalities	14051491380.0	1.18095575814e-06
Leibniz Institute for Baltic Sea Research	14043949980.0	1.18032194216e-06
South China Botanical Garden	14019745061.0	1.17828764291e-06
UWGS-FL	14012546404.0	1.17768263272e-06
Univerisity of South Florida	14011811896.0	1.17762090109e-06
College of Life Sciences, Beijing Normal Universit	14003736000.0	1.17694216347e-06
Oslo University Hospital, Rikshopitalet	13983423594.0	1.17523500996e-06
JIANGNAN	13973597511.0	1.17440917809e-06
Lund Univeristy	13965865200.0	1.17375931703e-06
Universitetsparken 15	13958461323.0	1.17313705915e-06
Binghamton University	13907596800.0	1.16886215696e-06
European Molecular Biology Laboratory (Hamburg Out	13904166212.0	1.16857383364e-06
Ulrich Lutz	13893575000.0	1.16768369661e-06
Hvidovre University Hospital	13884186801.0	1.16689466665e-06
MOTHUR	13871606729.0	1.16583737614e-06
YNU	13864267200.0	1.16522052638e-06
FISABIO - Public Health	13857221198.0	1.16462834607e-06
School of Energy and Environment, City University 	13811249160.0	1.16076463213e-06
University of Minnesota Twin Cities	13799468100.0	1.15977449449e-06
University of Pittsburgh School of Medicine	13787869060.0	1.15879965468e-06
School of Bioscience and Bioengineering, South Chi	13781336628.0	1.15825063729e-06
ETH ZURICH D-BSSE	13779860254.0	1.15812655563e-06
University Osnabrueck	13768522734.0	1.15717369524e-06
Biodiversity Research Center, Academia Sinica	13762338658.0	1.15665395538e-06
Boehringer Ingelheim Pharma GmbH & Co. KG, Drug Me	13761840288.0	1.15661206994e-06
Ottawa Hospital Research Institute	13753744700.0	1.1559316773e-06
IUE	13751515788.0	1.15574434869e-06
Zhoukou Normal University	13751307350.0	1.15572683054e-06
SDU	13747594716.0	1.1554148027e-06
Omega d.o.o.	13738237330.0	1.15462836242e-06
University of Agricultural Sciences, Bangalore	13736369352.0	1.15447136845e-06
HU-MCB	13717025598.0	1.15284562517e-06
Academic Centre for Dentistry Amsterdam	13703433567.0	1.1517032847e-06
Research Group for Genomic Epidemiology	13703315884.0	1.15169339405e-06
Universitat Autonoma de Barcelona (UAB) / Vetgenom	13684946468.0	1.15014953888e-06
GHENT UNIVERSITY	13663947912.0	1.14838471798e-06
Institute of Subtropical Agriculture Chinese Acade	13663088636.0	1.14831250024e-06
Tianjin Institution of Industrial Biotechnology, C	13659699061.0	1.14802762385e-06
Salisbury University	13653418700.0	1.14749979173e-06
Univeristy of Florida	13643884628.0	1.1466985019e-06
Chrysanthemum indicum	13624387500.0	1.14505986832e-06
College of Fisheries, Mangalore	13599518296.0	1.14296973932e-06
FNW	13595281720.0	1.14261367684e-06
Medical Research Council, National Institute for M	13584500490.0	1.14170756977e-06
HudsonAlpha Institute for Biotechnology	13581856141.0	1.14148532581e-06
Laboratory for Foodborne Zoonoses	13550635691.0	1.13886140716e-06
Department of Biotechnology, College of Life Scien	13549065564.0	1.13872944605e-06
